cantNod,Tiempo_ms,Tipo
26,91.0462,MaxC
26,90.2345,MaxC
26,90.8351,MaxC
26,92.2469,MaxC
26,91.2201,MaxC
26,91.7832,MaxC
26,90.8924,MaxC
26,91.4537,MaxC
26,92.3545,MaxC
26,90.5775,MaxC
26,91.8805,MaxC
26,92.3671,MaxC
26,90.9919,MaxC
26,91.6372,MaxC
26,91.5768,MaxC
26,91.6652,MaxC
26,91.7108,MaxC
26,90.5645,MaxC
26,91.3982,MaxC
26,91.2215,MaxC
26,90.3895,MaxC
26,91.4587,MaxC
26,91.8598,MaxC
26,92.6403,MaxC
26,90.7011,MaxC
26,91.342,MaxC
26,91.2223,MaxC
26,91.1969,MaxC
27,90.6573,MaxC
27,91.6308,MaxC
27,90.7366,MaxC
27,90.9228,MaxC
27,90.5796,MaxC
27,90.9878,MaxC
27,90.7851,MaxC
27,90.3658,MaxC
27,91.2194,MaxC
27,91.8657,MaxC
27,90.5821,MaxC
27,90.6378,MaxC
27,90.9859,MaxC
27,91.0637,MaxC
27,91.127,MaxC
27,91.3284,MaxC
27,90.7088,MaxC
27,91.5963,MaxC
27,89.8546,MaxC
27,91.0025,MaxC
27,91.693,MaxC
27,90.6552,MaxC
27,90.4598,MaxC
27,90.8311,MaxC
27,92.523,MaxC
27,91.3763,MaxC
27,90.3418,MaxC
27,91.4845,MaxC
27,90.9211,MaxC
27,91.8052,MaxC
27,90.9203,MaxC
27,91.6617,MaxC
27,91.4875,MaxC
27,91.3087,MaxC
27,90.389,MaxC
27,91.4121,MaxC
27,91.5202,MaxC
27,90.0135,MaxC
27,90.612,MaxC
27,90.6878,MaxC
28,91.2331,MaxC
28,90.1159,MaxC
28,90.1705,MaxC
28,91.2196,MaxC
28,90.7707,MaxC
28,91.9647,MaxC
28,91.1918,MaxC
28,89.2844,MaxC
28,90.3325,MaxC
28,90.3148,MaxC
28,90.633,MaxC
28,91.0695,MaxC
28,90.3602,MaxC
28,90.9197,MaxC
28,90.0558,MaxC
28,90.9608,MaxC
28,91.0304,MaxC
28,91.1198,MaxC
28,89.3506,MaxC
28,90.5117,MaxC
28,89.8624,MaxC
28,90.9433,MaxC
28,89.7634,MaxC
28,90.2611,MaxC
28,91.5101,MaxC
28,90.0226,MaxC
28,90.1432,MaxC
28,91.4542,MaxC
28,90.4493,MaxC
28,90.7946,MaxC
28,90.3337,MaxC
28,90.7697,MaxC
28,90.0465,MaxC
28,91.2035,MaxC
28,91.0812,MaxC
28,91.4627,MaxC
28,89.7628,MaxC
28,90.2408,MaxC
28,90.2325,MaxC
28,91.256,MaxC
29,91.0651,MaxC
