cantNod,Tiempo_ms,Tipo
24,1.71163,Completo
24,1.69683,Completo
24,1.70142,Completo
24,1.69396,Completo
24,1.69086,Completo
24,1.90874,Completo
24,1.91975,Completo
24,1.71193,Completo
24,1.91458,Completo
24,1.7032,Completo
24,1.92487,Completo
24,1.68555,Completo
24,1.8938,Completo
24,1.70128,Completo
24,1.72147,Completo
24,1.90677,Completo
24,1.92467,Completo
24,1.89987,Completo
24,1.71392,Completo
24,1.88918,Completo
24,1.93944,Completo
24,1.71155,Completo
24,1.72608,Completo
24,1.89452,Completo
24,1.68893,Completo
24,1.71533,Completo
24,1.87874,Completo
24,1.67959,Completo
24,1.8767,Completo
24,1.91727,Completo
24,1.90352,Completo
24,1.93502,Completo
24,1.9033,Completo
24,1.72372,Completo
24,1.92524,Completo
24,1.91013,Completo
25,2.1877,Completo
25,1.94241,Completo
25,2.14109,Completo
25,1.91277,Completo
25,1.92516,Completo
25,2.13798,Completo
25,1.92561,Completo
25,1.91661,Completo
25,1.91219,Completo
25,2.13661,Completo
25,2.18035,Completo
25,1.93893,Completo
25,1.9185,Completo
25,2.14741,Completo
25,2.18381,Completo
25,2.12984,Completo
25,2.16868,Completo
25,1.91845,Completo
25,2.159,Completo
25,2.11228,Completo
25,2.19504,Completo
25,2.26966,Completo
25,1.94144,Completo
25,2.15745,Completo
25,2.18332,Completo
25,2.10872,Completo
25,1.9537,Completo
25,2.15172,Completo
25,2.17332,Completo
25,2.17665,Completo
25,1.93263,Completo
25,1.92804,Completo
25,1.91471,Completo
25,1.9203,Completo
25,1.93948,Completo
25,2.13976,Completo
25,2.12986,Completo
25,1.9,Completo
25,1.93477,Completo
25,2.16711,Completo
26,2.45155,Completo
26,2.13641,Completo
26,2.16709,Completo
26,2.40496,Completo
26,2.39229,Completo
26,2.14913,Completo
26,2.42248,Completo
26,2.13339,Completo
26,2.1832,Completo
26,2.19077,Completo
26,2.16797,Completo
26,2.16729,Completo
26,2.41726,Completo
26,2.15704,Completo
26,2.41307,Completo
26,2.43717,Completo
26,2.42919,Completo
26,2.40015,Completo
26,2.17306,Completo
26,2.4457,Completo
26,2.4703,Completo
26,2.4151,Completo
26,2.42872,Completo
26,2.37398,Completo
26,2.17706,Completo
26,2.13567,Completo
26,2.42273,Completo
26,2.43845,Completo
26,2.18014,Completo
26,2.17789,Completo
26,2.17368,Completo
26,2.17199,Completo
26,2.15822,Completo
26,2.38679,Completo
26,2.1777,Completo
26,2.41895,Completo
26,2.15016,Completo
26,2.16845,Completo
26,2.16151,Completo
26,2.16643,Completo
27,2.70192,Completo
27,2.40834,Completo
27,2.71547,Completo
27,2.41289,Completo
27,2.38809,Completo
27,2.40315,Completo
27,2.74219,Completo
27,2.48545,Completo
27,2.71082,Completo
27,2.71342,Completo
27,2.44817,Completo
27,2.45349,Completo
27,2.71067,Completo
27,2.71986,Completo
27,2.38804,Completo
27,2.67379,Completo
27,2.41724,Completo
27,2.72809,Completo
27,2.41719,Completo
27,2.71612,Completo
27,2.41587,Completo
27,2.43001,Completo
27,2.69524,Completo
27,2.69849,Completo
27,2.45009,Completo
27,2.72039,Completo
27,2.41124,Completo
27,2.41493,Completo
27,2.3863,Completo
27,2.41323,Completo
27,2.7261,Completo
27,2.74275,Completo
27,2.71725,Completo
27,2.42925,Completo
27,2.41663,Completo
27,2.6978,Completo
27,2.7153,Completo
27,2.43171,Completo
27,2.38043,Completo
27,2.71406,Completo
28,2.70877,Completo
28,2.70662,Completo
28,2.99743,Completo
28,3.01409,Completo
28,2.68266,Completo
28,2.66823,Completo
28,2.68556,Completo
28,2.69775,Completo
28,3.05159,Completo
28,2.70594,Completo
28,2.67029,Completo
28,2.71722,Completo
28,2.71753,Completo
28,3.01803,Completo
28,2.68854,Completo
28,2.68622,Completo
28,2.69444,Completo
28,3.01004,Completo
28,2.70474,Completo
28,2.69165,Completo
28,2.99531,Completo
28,2.63314,Completo
28,2.98017,Completo
28,2.68235,Completo
28,2.74655,Completo
28,3.01383,Completo
28,2.67822,Completo
28,2.71686,Completo
28,2.64618,Completo
28,2.72395,Completo
28,2.70067,Completo
28,3.0309,Completo
28,2.67473,Completo
28,2.70787,Completo
28,3.01556,Completo
28,2.70111,Completo
28,2.70253,Completo
28,2.72898,Completo
28,2.70073,Completo
28,2.71962,Completo
29,3.34951,Completo
29,3.03687,Completo
29,2.98135,Completo
29,2.98638,Completo
29,3.31491,Completo
29,3.35298,Completo
29,3.00712,Completo
29,3.0058,Completo
29,3.00835,Completo
29,3.00924,Completo
29,3.3511,Completo
29,3.0256,Completo
29,2.98662,Completo
29,3.00072,Completo
29,2.95806,Completo
29,2.9377,Completo
29,3.33609,Completo
29,3.34545,Completo
29,2.96912,Completo
29,3.29486,Completo
29,2.96456,Completo
29,3.35375,Completo
29,3.34645,Completo
29,2.99793,Completo
29,3.01918,Completo
29,2.99919,Completo
29,2.9899,Completo
29,2.98489,Completo
29,2.99839,Completo
29,2.98606,Completo
29,2.99998,Completo
29,3.00089,Completo
29,2.94417,Completo
29,2.96236,Completo
29,3.33519,Completo
29,3.31572,Completo
29,3.00845,Completo
29,3.00281,Completo
29,3.30102,Completo
29,2.98848,Completo
30,3.31878,Completo
30,3.31228,Completo
30,3.30594,Completo
30,3.27224,Completo
30,3.31734,Completo
30,3.71405,Completo
30,3.29725,Completo
30,3.2707,Completo
30,3.31362,Completo
30,3.29126,Completo
30,3.3032,Completo
30,3.2168,Completo
30,3.25783,Completo
30,3.66536,Completo
30,3.6997,Completo
30,3.31687,Completo
30,3.27742,Completo
30,3.67989,Completo
30,3.27308,Completo
30,3.29967,Completo
30,3.38967,Completo
30,3.28299,Completo
30,3.32489,Completo
30,3.29375,Completo
30,3.26766,Completo
30,3.34058,Completo
30,3.26537,Completo
30,3.72648,Completo
30,3.30224,Completo
30,3.30868,Completo
30,3.34513,Completo
30,3.64683,Completo
30,3.31133,Completo
30,3.76188,Completo
30,3.71115,Completo
30,3.24935,Completo
30,3.34248,Completo
30,3.51254,Completo
30,3.31601,Completo
30,3.32583,Completo
31,3.68286,Completo
31,3.72318,Completo
31,4.1417,Completo
31,3.64854,Completo
31,4.0745,Completo
31,3.63925,Completo
31,4.06927,Completo
31,3.64219,Completo
31,4.08437,Completo
31,3.60296,Completo
31,4.10988,Completo
31,4.09075,Completo
31,4.11721,Completo
31,3.63365,Completo
31,3.65787,Completo
31,3.62817,Completo
31,3.65972,Completo
31,3.66894,Completo
31,3.59935,Completo
31,3.63762,Completo
31,4.06216,Completo
31,3.61098,Completo
31,4.07815,Completo
31,3.64742,Completo
31,3.70983,Completo
31,3.69398,Completo
31,3.68076,Completo
31,4.16668,Completo
31,3.59768,Completo
31,3.63402,Completo
31,4.05691,Completo
31,3.64536,Completo
31,3.66732,Completo
31,3.60296,Completo
31,3.64435,Completo
31,4.09083,Completo
31,3.55594,Completo
31,3.59388,Completo
31,3.64989,Completo
31,4.12076,Completo
32,3.93458,Completo
32,4.01257,Completo
32,4.49552,Completo
32,3.97051,Completo
32,4.48188,Completo
